Downloaded from PINT v8.0.0 at 2022/01/19 11:07:33

SELECT RefIncluded.[UID], RefIncluded.[REF], RefIncluded.[IDENT], RefIncluded.[SLAT],RefIncluded.[SLONG], RefIncluded.[AGE], RefIncluded.[DAGE], RefIncluded.[INTM], RefIncluded.[NINT], RefIncluded.[B], RefIncluded.[DB], RefIncluded.[DB%], RefIncluded.[DBN(%)], RefIncluded.[VDM], RefIncluded.[VADM], RefIncluded.[VDM/VADM], RefIncluded.[QAGE], RefIncluded.[QSTAT], RefIncluded.[QTRM],RefIncluded.[QALT],RefIncluded.[QMD], RefIncluded.[QACN], RefIncluded.[QTECH], RefIncluded.[QLITH],RefIncluded.[QMAG],RefIncluded.[QDIR], RefIncluded.[QPI]  FROM PINTmethodsLookup INNER JOIN RefIncluded ON PINTmethodsLookup.[UID] = RefIncluded.[UID] WHERE (RefIncluded.[AGE] >= 0.05) AND (RefIncluded.[AGE] <= 3) AND ((PINTmethodsLookup.[T+]=Yes) OR (PINTmethodsLookup.[LTD-T+]=Yes) OR (PINTmethodsLookup.[LTD-DHT-S]=Yes) OR (PINTmethodsLookup.[M+]=Yes)) AND (RefIncluded.[NINT] >= 3) ORDER BY RefIncluded.[UID];

UID | REF | IDENT | SLAT | SLONG | AGE | DAGE | INTM | NINT | B | DB | DB% | DBN(%) | VDM/VADM | VDM | VADM | QAGE | QSTAT | QTRM | QALT | QMD | QACN | QTECH | QLITH | QMAG | QDIR | QPI
1674 | 144 | HU19 | 64.4 | 338.6 | 2.148 | 0.01 | T+ | 3 | 12.067 | 2.371 | 19.7 | 35.2 |  | 2.976 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 3
1676 | 144 | KY01 | 64.3 | 338.6 | 2.148 | 0.01 | T+ | 3 | 12.300 | 3.579 | 29.1 | 54.3 |  | 1.973 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1677 | 144 | KY02 | 64.3 | 338.6 | 2.148 | 0.01 | T+ | 4 | 13.275 | 4.678 | 35.2 | 62.6 |  | 2.466 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1678 | 144 | KY03 | 64.3 | 338.6 | 2.148 | 0.01 | T+ | 4 | 6.750 | 0.592 | 8.8 | 14.2 |  | 1.613 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
1679 | 144 | PV&#39;3 | 64.4 | 338.6 | 2.148 | 0.01 | T+ | 5 | 16.300 | 2.587 | 15.9 | 24.9 |  | 4.097 |  | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 5
1680 | 144 | PV&#39;4 | 64.4 | 338.6 | 2.148 | 0.01 | T+ | 4 | 12.450 | 3.713 | 29.8 | 51.5 |  | 3.108 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1681 | 144 | PV&#39;5 | 64.4 | 338.6 | 2.148 | 0.01 | T+ | 3 | 9.967 | 2.237 | 0.2 | 40.6 |  | 2.512 |  | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 3
1684 | 144 | PV7B | 64.4 | 338.6 | 2.148 | 0.01 | T+ | 3 | 5.733 | 0.473 | 8.2 | 14.3 |  | 1.401 |  | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 3
1685 | 144 | FL*6 | 64.4 | 338.6 | 2.4 | 0.2 | T+ | 3 | 60.567 | 0.404 | 0.7 | 1.2 |  | 8.098 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1687 | 144 | HU&#39;3/4A | 64.4 | 338.6 | 2.4 | 0.2 | T+ | 7 | 31.229 | 1.703 | 5.5 | 7.9 |  | 4.905 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
1688 | 144 | HU4A | 64.4 | 338.6 | 2.4 | 0.2 | T+ | 4 | 24.675 | 3.459 | 14 | 23 |  | 3.730 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1690 | 144 | HU5 | 64.4 | 338.6 | 2.4 | 0.2 | T+ | 6 | 30.800 | 5.989 | 19.4 | 29.6 |  | 4.426 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
1692 | 144 | PV1 | 64.4 | 338.6 | 2.4 | 0.2 | T+ | 5 | 28.460 | 4.348 | 15.3 | 23.9 |  | 3.940 |  | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1693 | 144 | PV2 | 64.4 | 338.6 | 2.4 | 0.2 | T+ | 3 | 53.400 | 1.646 | 3.1 | 5.3 |  | 7.674 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
1694 | 144 | PV3 | 64.4 | 338.6 | 2.4 | 0.2 | T+ | 7 | 44.986 | 12.247 | 27.2 | 41.1 |  | 6.540 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 3
1838 | 155 | ET17 | 17.8 | 331.3 | 0.7 | 0.02 | T+ | 3 | 39.400 | 3.900 | 10 | 17.3 |  | 7.137 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1839 | 155 | ET19 | 17.8 | 331.3 | 0.7 | 0.02 | T+ | 4 | 59.000 | 3.500 | 6 | 9.6 |  | 9.832 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1842 | 155 | ET15 | 17.8 | 331.3 | 0.71 | 0.02 | T+ | 3 | 49.400 | 1.000 | 2 | 3.5 |  | 11.042 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1844 | 155 | ET14 | 17.8 | 331.3 | 0.72 | 0.02 | T+ | 5 | 53.000 | 3.900 | 7 | 11.4 |  | 11.953 |  | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 4
1845 | 155 | ET10 | 17.8 | 331.3 | 0.73 | 0.02 | T+ | 4 | 53.900 | 10.200 | 19 | 31.4 |  | 12.726 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1847 | 155 | ET7 | 17.8 | 331.3 | 0.73 | 0.02 | T+ | 5 | 33.500 | 5.100 | 15 | 23.8 |  | 7.603 |  | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 4
1848 | 155 | ET8 | 17.8 | 331.3 | 0.73 | 0.02 | T+ | 3 | 34.100 | 3.300 | 10 | 16.9 |  | 7.841 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1849 | 155 | ET6 | 17.8 | 331.3 | 0.751 | 0.013 | T+ | 3 | 28.300 | 6.000 | 21 | 38.1 | 7.700 | 6.716 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1850 | 155 | ME48 | 17.8 | 331.3 | 0.76 | 0.02 | T+ | 3 | 44.800 | 2.400 | 5 | 9.3 |  | 10.376 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1852 | 155 | ME47 | 17.8 | 331.3 | 0.77 | 0.02 | T+ | 3 | 36.100 | 3.400 | 9 | 16.4 |  | 8.319 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1853 | 155 | ET5 | 17.8 | 331.3 | 0.78 | 0.02 | T+ | 4 | 7.200 | 2.300 | 32 | 55.7 |  | 1.858 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1855 | 155 | ME42 | 17.8 | 331.3 | 0.79 | 0.02 | T+ | 3 | 16.500 | 2.100 | 13 | 22.3 | 4.200 | 4.252 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1856 | 155 | ME44 | 17.8 | 331.3 | 0.79 | 0.02 | T+ | 4 | 15.300 | 3.600 | 24 | 39.6 |  | 3.953 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1859 | 155 | ME40 | 17.8 | 331.3 | 0.8 | 0.02 | T+ | 5 | 11.600 | 2.500 | 22 | 34.2 |  | 2.942 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1860 | 155 | ME41b | 17.8 | 331.3 | 0.8 | 0.02 | T+ | 3 | 11.300 | 2.800 | 25 | 45.2 |  | 2.903 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1861 | 155 | ET4 | 17.8 | 331.3 | 0.81 | 0.02 | T+ | 4 | 13.400 | 1.300 | 10 | 15.8 |  | 3.284 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1862 | 155 | ME30 | 17.8 | 331.3 | 0.84 | 0.02 | T+ | 4 | 34.700 | 11.000 | 32 | 55.2 |  | 7.931 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1863 | 155 | ME31 | 17.8 | 331.3 | 0.84 | 0.02 | T+ | 3 | 52.300 | 5.400 | 10 | 18 |  | 11.422 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1864 | 155 | ME32 | 17.8 | 331.3 | 0.84 | 0.02 | T+ | 4 | 31.700 | 1.100 | 3 | 5.6 |  | 6.823 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1868 | 155 | ME26 | 17.8 | 331.3 | 0.86 | 0.02 | T+ | 4 | 25.900 | 2.900 | 11 | 18.2 |  | 5.676 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1869 | 155 | ME27 | 17.8 | 331.3 | 0.86 | 0.02 | T+ | 3 | 35.700 | 6.000 | 17 | 29.8 |  | 7.754 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1870 | 155 | ME24 | 17.8 | 331.3 | 0.87 | 0.02 | T+ | 3 | 17.100 | 1.700 | 10 | 17.3 |  | 3.429 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1873 | 155 | ME22 | 17.8 | 331.3 | 0.88 | 0.02 | T+ | 3 | 48.200 | 2.800 | 6 | 10.1 |  | 10.098 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1875 | 155 | ME19 | 17.8 | 331.3 | 0.89 | 0.02 | T+ | 5 | 42.200 | 9.200 | 22 | 34.6 |  | 9.425 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1876 | 155 | ME15 | 17.8 | 331.3 | 0.906 | 0.026 | T+ | 4 | 13.100 | 2.500 | 19 | 31.6 |  | 2.894 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1877 | 155 | ME10 | 17.8 | 331.3 | 0.92 | 0.02 | T+ | 3 | 36.900 | 0.900 | 2 | 4.2 |  | 8.970 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1878 | 155 | ME11 | 17.8 | 331.3 | 0.92 | 0.02 | T+ | 3 | 41.300 | 3.400 | 8 | 14.3 |  | 9.107 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1879 | 155 | ME12 | 17.8 | 331.3 | 0.92 | 0.02 | T+ | 3 | 27.000 | 6.800 | 25 | 46.1 |  | 6.114 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1880 | 155 | ME9 | 17.8 | 331.3 | 0.93 | 0.02 | T+ | 4 | 59.100 | 2.900 | 5 | 7.9 |  | 13.917 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1881 | 155 | ME6 | 17.8 | 331.3 | 0.94 | 0.02 | T+ | 3 | 37.900 | 6.700 | 18 | 31.4 |  | 9.062 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1883 | 155 | ME8 | 17.8 | 331.3 | 0.94 | 0.02 | T+ | 6 | 51.000 | 9.900 | 19 | 29.5 |  | 12.343 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1884 | 155 | ME4 | 17.8 | 331.3 | 0.95 | 0.02 | T+ | 3 | 25.600 | 3.300 | 13 | 22.6 |  | 5.727 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1886 | 155 | ME2 | 17.8 | 331.3 | 0.96 | 0.02 | T+ | 3 | 29.500 | 1.200 | 4 | 7.1 |  | 6.050 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1899 | 161 | Gamarri GA05 | 11.6 | 41.7 | 2.07 | 0.05 | T+ | 3 | 8.200 | 1.900 | 23 | 42 |  | 2.100 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1915 | 161 | Gamarri GB20 | 11.6 | 41.7 | 2.07 | 0.05 | T+ | 3 | 16.800 | 1.800 | 11 | 18.7 |  | 4.100 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1916 | 161 | Gamarri GB22 | 11.6 | 41.7 | 2.07 | 0.05 | T+ | 3 | 13.600 | 1.900 | 14 | 24.6 |  | 3.500 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1919 | 162 | KO08 | 21.4 | 202.1 | 2.07 |  | T+ | 3 | 31.000 | 3.200 | 10 | 18 | 6.800 | 7.014 | 6.778337032 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
1920 | 162 | KO10 | 21.4 | 202.1 | 2.08 |  | T+ | 3 | 26.500 | 1.500 | 6 | 9.8 |  | 5.848 | 5.7943848822 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
1922 | 162 | KO12 | 21.4 | 202.1 | 2.1 |  | T+ | 3 | 29.400 | 6.300 | 21 | 38.6 | 6.500 | 6.196 | 6.4284873788 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
1923 | 162 | KO13 | 21.4 | 202.1 | 2.1 |  | T+ | 3 | 40.300 | 2.000 | 5 | 8.6 | 8.900 | 8.817 | 8.8118381416 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
1932 | 162 | KE09 | 21.6 | 201.8 | 2.98 |  | T+ | 4 | 28.000 | 6.200 | 22 | 37.1 | 6.100 | 6.849 | 6.1075873897 | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
1961 | 165 | GU04 | 16.0 | 298.3 | 0.077 | 0.004 | T+ | 4 | 25.400 | 3.400 | 13 | 21.9 | 6.000 | 6.337 | 5.9274801202 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 2
1965 | 165 | GU20 | 16.0 | 298.3 | 0.472 | 0.016 | T+ | 3 | 24.000 | 2.400 | 10 | 17.5 | 5.700 | 5.315 | 5.6007686176 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 3
1994 | 170 | TP | 18.4 | 264.9 | 0.8 | 0.1 | T+ | 7 | 38.100 | 7.200 | 19 | 27.9 |  | 8.401 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 4
1995 | 170 | TS | 18.5 | 264.8 | 0.8 | 0.1 | T+ | 7 | 36.500 | 5.200 | 14 | 20.9 |  | 9.087 |  | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 5
1996 | 170 | SRG8 | 18.4 | 265.1 | 1 | 0.1 | T+ | 3 | 30.600 | 4.300 | 14 | 24.7 |  | 6.411 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 4
1997 | 170 | SRG3 | 18.4 | 264.7 | 2.2 | 0.3 | T+ | 4 | 34.700 | 7.300 | 21 | 35.1 |  | 8.122 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 4
2058 | 179 | Tianchi lava 5 | 42.1 | 128.0 | 0.088 | 0.015 | T+ | 6 | 62.400 | 2.100 | 3 | 5 |  | 10.600 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2059 | 179 | Tianchi lava 3 | 42.1 | 128.0 | 0.123 | 0.007 | T+ | 7 | 25.500 | 1.700 | 7 | 9.7 |  | 3.300 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 6
2060 | 179 | Tianchi lava 4 | 42.1 | 128.0 | 0.123 | 0.01 | T+ | 7 | 25.200 | 0.700 | 3 | 4 |  | 6.100 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2061 | 179 | Tianchi lava 1 | 42.1 | 128.0 | 0.21 | 0.004 | T+ | 7 | 54.300 | 3.600 | 7 | 9.6 |  | 9.500 |  | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 4
2062 | 179 | Tianchi lava 2 | 42.1 | 128.0 | 0.21 | 0.004 | T+ | 7 | 52.200 | 2.100 | 4 | 5.8 |  | 9.000 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 6
2075 | 181 | SOH-4 Flow 152 | 19.3 | 205.0 | 0.053 |  | T+ | 4 | 18.400 | 1.300 | 7.1 | 11.4 | 4.200 | 4.295 | 4.2 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2076 | 181 | SOH-4 Flow 152 | 19.3 | 205.0 | 0.053 |  | T+ | 4 | 18.400 | 1.300 | 7 | 11.4 | 4.200 | 4.295 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2089 | 181 | SOH-4 Flow 164 | 19.3 | 205.0 | 0.059 |  | T+ | 4 | 28.200 | 4.900 | 17.4 | 28.7 | 6.400 | 6.810 | 6.4 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2090 | 181 | SOH-4 Flow 164 | 19.3 | 205.0 | 0.059 |  | T+ | 4 | 28.200 | 4.900 | 17 | 28.7 | 6.400 | 6.810 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2098 | 181 | SOH-4 Flow 170 | 19.3 | 205.0 | 0.061 |  | T+ | 3 | 23.000 | 6.200 | 27 | 49.7 | 5.200 | 5.304 | 5.2 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2099 | 181 | SOH-4 Flow 170 | 19.3 | 205.0 | 0.061 |  | T+ | 3 | 23.000 | 6.200 | 27 | 49.7 | 5.200 | 5.304 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2100 | 181 | SOH-4 Flow 171 | 19.3 | 205.0 | 0.062 |  | T+ | 3 | 25.900 | 1.100 | 4.2 | 7.4 | 5.900 | 5.765 | 5.9 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2101 | 181 | SOH-4 Flow 171 | 19.3 | 205.0 | 0.062 |  | T+ | 3 | 25.900 | 1.100 | 4 | 7.4 | 5.900 | 5.765 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2102 | 181 | SOH-4 Flow 172 | 19.3 | 205.0 | 0.062 |  | T+ | 3 | 20.900 | 0.700 | 3.3 | 5.8 | 4.700 | 4.523 | 4.7 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2103 | 181 | SOH-4 Flow 172 | 19.3 | 205.0 | 0.062 |  | T+ | 3 | 20.900 | 0.700 | 3 | 5.8 | 4.700 | 4.523 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2104 | 181 | SOH-4 Flow 173 | 19.3 | 205.0 | 0.063 |  | T+ | 3 | 24.100 | 2.000 | 8.3 | 14.4 | 5.500 | 5.582 | 5.5 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2105 | 181 | SOH-4 Flow 173 | 19.3 | 205.0 | 0.063 |  | T+ | 3 | 24.100 | 2.000 | 8 | 14.4 | 5.500 | 5.582 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2106 | 181 | SOH-4 Flow 174 | 19.3 | 205.0 | 0.063 |  | T+ | 3 | 28.200 | 7.200 | 25.5 | 46.8 | 6.400 | 5.890 | 6.4 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2107 | 181 | SOH-4 Flow 174 | 19.3 | 205.0 | 0.063 |  | T+ | 4 | 28.500 | 5.900 | 21 | 34.5 | 6.500 | 6.001 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2108 | 181 | SOH-4 Flow 177 | 19.3 | 205.0 | 0.066 |  | T+ | 10 | 23.900 | 5.500 | 23 | 32.3 | 5.400 | 5.081 | 5.4 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2109 | 181 | SOH-4 Flow 177 | 19.3 | 205.0 | 0.066 |  | T+ | 10 | 23.900 | 5.500 | 23 | 32.3 | 5.400 | 5.081 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2110 | 181 | SOH-4 Flow 178 | 19.3 | 205.0 | 0.067 |  | T+ | 12 | 24.300 |  |  |  | 5.500 | 5.445 | 5.5 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2112 | 181 | SOH-4 Flow 179 | 19.3 | 205.0 | 0.067 |  | T+ | 3 | 24.600 | 2.200 | 8.9 | 15.6 | 5.600 | 5.677 | 5.6 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2113 | 181 | SOH-4 Flow 179 | 19.3 | 205.0 | 0.067 |  | T+ | 3 | 24.600 | 2.200 | 9 | 15.6 | 5.600 | 5.677 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2114 | 181 | SOH-4 Flow 180 | 19.3 | 205.0 | 0.067 |  | T+ | 34 | 20.000 | 3.900 | 19.5 | 23.6 | 4.500 | 4.636 | 4.5 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 3
2115 | 181 | SOH-4 Flow 180 | 19.3 | 205.0 | 0.067 |  | T+ | 3 | 20.000 | 3.900 | 20 | 34.9 | 4.500 | 4.636 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2116 | 181 | SOH-4 Flow 181 | 19.3 | 205.0 | 0.069 |  | T+ | 3 | 29.900 | 10.800 | 36.1 | 70.4 | 6.800 | 6.518 | 6.8 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2117 | 181 | SOH-4 Flow 181 | 19.3 | 205.0 | 0.069 |  | T+ | 3 | 29.900 | 10.800 | 36 | 70.4 | 6.800 | 6.518 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2120 | 181 | SOH-4 Flow 183 | 19.3 | 205.0 | 0.07 |  | T+ | 34 | 19.300 | 4.500 | 23.3 | 28.3 | 4.400 | 3.811 | 4.4 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2121 | 181 | SOH-4 Flow 183 | 19.3 | 205.0 | 0.07 |  | T+ | 4 | 19.600 | 3.800 | 19 | 32.2 | 4.500 | 3.871 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2124 | 181 | SOH-4 Flow 185 | 19.3 | 205.0 | 0.071 |  | T+ | 3 | 33.500 | 3.600 | 10.7 | 18.8 | 7.600 | 6.955 | 7.6 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2125 | 181 | SOH-4 Flow 185 | 19.3 | 205.0 | 0.071 |  | T+ | 4 | 35.800 | 0.800 | 2 | 3.6 | 8.100 |  |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2128 | 181 | SOH-4 Flow 187 | 19.3 | 205.0 | 0.072 |  | T+ | 3 | 21.000 | 1.400 | 6.7 | 11.6 | 4.800 | 4.729 | 4.8 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2129 | 181 | SOH-4 Flow 187 | 19.3 | 205.0 | 0.072 |  | T+ | 3 | 21.000 | 1.400 | 7 | 11.6 | 4.800 | 4.729 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2132 | 181 | SOH-4 Flow 190 | 19.3 | 205.0 | 0.074 |  | T+ | 4 | 23.800 | 3.800 | 16 | 26.3 | 5.400 | 5.878 | 5.4 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2133 | 181 | SOH-4 Flow 190 | 19.3 | 205.0 | 0.074 |  | T+ | 4 | 23.800 | 3.800 | 16 | 26.3 | 5.400 | 5.878 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2134 | 181 | SOH-4 Flow 193 | 19.3 | 205.0 | 0.076 |  | T+ | 4 | 19.600 | 3.500 | 17.9 | 29.5 | 4.400 | 4.728 | 4.4 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2135 | 181 | SOH-4 Flow 193 | 19.3 | 205.0 | 0.076 |  | T+ | 4 | 19.600 | 3.500 | 18 | 29.5 | 4.400 | 4.728 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2138 | 181 | SOH-4 Flow 195 | 19.3 | 205.0 | 0.079 |  | T+ | 3 | 25.900 | 3.200 | 12.4 | 21.7 | 5.900 | 6.058 | 5.9 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
2139 | 181 | SOH-4 Flow 195 | 19.3 | 205.0 | 0.079 |  | T+ | 3 | 25.900 | 3.200 | 12 | 21.7 | 5.900 | 6.058 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2140 | 181 | SOH-4 Flow 196 | 19.3 | 205.0 | 0.084 |  | T+ | 6 | 24.500 | 1.200 | 4.9 | 7.3 | 5.600 | 5.045 | 5.6 | 0 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 3
2141 | 181 | SOH-4 Flow 196 | 19.3 | 205.0 | 0.084 |  | T+ | 6 | 24.500 | 1.200 | 5 | 7.3 | 5.600 | 5.045 |  | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 3
2144 | 181 | SOH-4 Flow 199 | 19.3 | 205.0 | 0.085 |  | T+ | 4 | 39.600 | 12.100 | 30.6 | 52.9 | 9.000 | 9.730 | 9 | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 2
